index,language_key,language_sample,language_production,name,body,face,select_index,bg,next_index,appear_production,appear_production_time,appear_production_value,auto_next,my_name,gallery,bgm,bgm_fade_time,sfx,sfx_type,cg_production,ending
2521,story_688,“...?”,,6,,,,9,2522,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2522,story_689,나는 조심스럽게 수풀을 헤쳤다.,,,,,,9,2523,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2523,story_690,그곳에는 다친 채 쓰러져 있는 작은 용이 있었다.,,,,,,9,2524,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2524,story_691,"고통에 몸부림치다 여기저기 부딪힌 듯,",,,,,,9,2525,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2525,story_692,몸 곳곳이 찢어진 상처로 가득했다.,,,,,,9,2526,,,,FALSE,FALSE,,Moss Gate,3,,,CG_Flower_Green,
2526,story_693,“작은... 짐승...?”,,6,,,,9,2527,,,,FALSE,FALSE,,,,,,CG_Flower_Green,
2527,story_694,“도마뱀...인가...?”,,6,,,,9,2528,,,,FALSE,FALSE,,,,,,CG_Flower_Green,
2528,story_695,“너는 누구니...?”,,6,,,,107,2529,8,1.5,0,FALSE,FALSE,7,CG_Music_7,3,,,CG_Flower_Green,
2529,story_696,나는 조심스럽게 그 작은 짐승을 들어 올렸다.,,,,,,107,2530,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2530,story_697,“...다쳤구나...”,,6,,,,107,2531,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2531,story_698,"두 손으로 감싸듯 안아, 신당 앞에 내려놓았다.",,,,,,107,2532,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2532,story_699,"깨끗한 물을 떠와 상처를 닦아주고,",,,,,,107,2533,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2533,story_700,작은 열매를 주워 조심스레 앞에 놓아주었다.,,,,,,107,2534,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2534,story_701,“...이런 걸 먹을지는 모르겠지만...”,,6,,,,107,2535,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2535,story_702,"작은 짐승의 머리를 조심스럽게 쓰다듬자,",,,,,,107,2536,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2536,story_703,"아주 잠깐, 그 몸이 떨렸다.",,,,,,107,2537,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2537,story_704,"마치, 그 온기를 기억하려는 것처럼.",,,,,,107,2538,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2538,story_705,“아플 때... 혼자 있으면 더 아프잖아.”,,6,,,,107,2539,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2539,story_706,"“그러니까, 내가 같이 있어줄게.”",,6,,,,107,2540,,,,FALSE,FALSE,,CG_Music_7,1,,,CG_Flower_Green,
2540,story_707,“얼른 나으렴.”,,6,,,,107,2541,,,,FALSE,FALSE,,CG_Music_7,3,,,CG_Flower_Green,
2541,story_708,그날 이후로 나는 매일같이 신당을 찾아왔다.,,,,,,9,2542,8,1.5,0,FALSE,FALSE,,,,,,CG_Flower_Green,
2542,story_709,"기도를 하고,",,,,,,9,2543,,,,FALSE,FALSE,,Moss Gate,3,,,CG_Flower_Green,
2543,story_710,작은 짐승을 돌보는 것이 어느새 당연한 일이 되어 있었다.,,,,,,9,2544,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2544,story_711,"어느 날,",,,,,,9,2545,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2545,story_712,"오늘도 있을 거라고 믿고,",,,,,,9,2546,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2546,story_713,조금 들뜬 마음으로 신당을 찾았다.,,,,,,9,2547,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2547,story_714,하지만 그곳에는 아무것도 없었다.,,,,,,9,2548,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2548,story_715,"계절이 바뀌고도,",,,,,,8,2549,5,3,0,FALSE,FALSE,,Moss Gate,,,,CG_108,
2549,story_716,그 작은 짐승은 다시 나타나지 않았다.,,,,,,8,2550,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2550,story_717,"마음 한구석이 허전했지만,",,,,,,8,2551,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2551,story_718,나는 그 자리를 떠나지 못했다.,,,,,,8,2552,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2552,story_719,오늘도 변함없이 기도를 올리고 있었다.,,,,,,8,2553,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2553,story_720,"“신님, 신님, 제가 아프지 않게...”",,6,,,,8,2554,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2554,story_721,"기도를 마치려 하는데,",,,,,,8,2555,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2555,story_722,갑자기 심장이 조여들었다.,,,,,,8,2556,,,,FALSE,FALSE,,Moss Gate,,HeartBeat,-1,CG_108,
2556,story_723,“...흑...!”,,6,,,,8,2557,23/17,1/1,5/5,FALSE,FALSE,,Moss Gate,,HeartBeat,-1,CG_108,
2557,story_724,"숨이 막히는 듯,",,,,,,8,2558,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2558,story_725,가슴을 붙잡은 채 그대로 바닥에 쓰러졌다.,,,,,,8,2559,,,,FALSE,FALSE,,Moss Gate,,Sit,1,CG_108,
2559,story_726,"간신히 숨만 헐떡이고 있을 때,",,,,,,8,2560,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2560,story_727,조용히 공기가 가라앉았다.,,,,,,8,2561,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2561,story_728,"누군가가, 그 자리에 와 있었다.",,,,,,8,2562,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2562,story_729,"지금의 내가 알고 있는, 작은 신당의 신.",,,,,,8,2563,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2563,story_730,운 하연이다.,,,,,,8,2564,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2564,story_731,"하지만 어딘가, 이상하다.",,,,,,8,2565,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2565,story_732,...이건 분명 그와 나의 기억인데,,,,,,8,2566,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2566,story_733,"지금 내가 알고 있는 모습과는,",,,,,,8,2567,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2567,story_734,다르다.,,,,,,8,2568,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2568,story_735,"그 온화한 신과 닮아 있으면서도,",,,,,,8,2569,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2569,story_736,지금보다 더 빛에 가까운 존재처럼 느껴졌다.,,,,,,8,2570,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2570,story_737,“......!”,,8,Character_Main_1,Character_Main_1_3,,8,2571,23,1,5,FALSE,FALSE,,Moss Gate,,,,CG_108,
2571,story_738,“이 신력은...”,,8,Character_Main_1,Character_Main_1_3,,8,2572,20,0,1,FALSE,FALSE,,Moss Gate,,,,CG_108,
2572,story_739,그가 말끝을 흐렸다.,,,Character_Main_1,Character_Main_1_3,,8,2573,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2573,story_740,“어찌 이렇게 어린아이가...”,,8,Character_Main_1,Character_Main_1_4,,8,2574,20,0,1,FALSE,FALSE,,Moss Gate,,,,CG_108,
2574,story_741,그의 숨이 거칠게 흔들린다.,,,Character_Main_1,Character_Main_1_4,,8,2575,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2575,story_742,시선 끝에는,,,Character_Main_1,Character_Main_1_4,,8,2576,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2576,story_743,"바닥에 쓰러진 채, 고통에 몸부림치는 어린 시절의 나.",,,Character_Main_1,Character_Main_1_4,,8,2577,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2577,story_744,“...살려주세요...”,,6,Character_Main_1,Character_Main_1_4,,8,2578,20,0,2,FALSE,FALSE,,Moss Gate,,,,CG_108,
2578,story_745,떨리는 목소리.,,,Character_Main_1,Character_Main_1_4,,8,2579,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2579,story_746,"숨조차 제대로 쉬지 못한 채,",,,Character_Main_1,Character_Main_1_4,,8,2580,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2580,story_747,그저 처량하게 그를 올려다보고 있었다.,,,Character_Main_1,Character_Main_1_4,,8,2581,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2581,story_748,“......”,,8,Character_Main_1,Character_Main_1_4,,8,2582,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2582,story_749,그가 나를 내려다보며 망설이는 순간—,,,Character_Main_1,Character_Main_1_4,,8,2583,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2583,story_750,금빛의 새가 하늘을 가르며 내려왔다.,,,,,,8,2584,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2584,story_751,“...그 아이는 이미 죽었어야 했다.”,,7,Character_3,,,8,2585,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2585,story_752,“운명을 거스르기 위해 성물을 수없이 사용했지.”,,7,Character_3,,,8,2586,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2586,story_753,“신의 힘이 인간의 몸에 스며든 결과...”,,7,Character_3,,,8,2587,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2587,story_754,"“그 아이는 더 이상 인간도, 신도 아니다.”",,7,Character_3,,,8,2588,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2588,story_755,“반신 반인.”,,7,Character_3,,,8,2589,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2589,story_756,"“본인의 죽음, 또는 누군가의 대가 위에서만 살아갈 수 있는 존재다.”",,7,Character_3,,,8,2590,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2590,story_757,“제거하거라.”,,7,Character_3,,,8,2591,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2591,story_758,“......”,,8,Character_Main_1,Character_Main_1_4,,8,2592,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2592,story_759,"그의 눈이, 아주 잠깐 크게 흔들렸다.",,,Character_Main_1,Character_Main_1_4,,8,2593,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2593,story_760,그 순간 낯선 기억들이 나에게로 흘러 들어왔다.,,,,,,8,2594,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2594,story_761,본래의 격을 넘어선 신력.,,,,,,8,2595,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2595,story_762,"그는 이미 신이었지만,",,,,,,8,2596,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2596,story_763,그날의 힘은 그가 감당할 수 있는 범위를 넘어선 것이었다.,,,,,,8,2597,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2597,story_764,"갑작스럽게 쏟아진 힘을 감당하지 못한 채,",,,,,,8,2598,,,,FALSE,FALSE,,Moss Gate,,,,CG_108,
2598,story_765,그가 고통에 몸부림치며 신력을 제어하지 못하고,,,,,,8,2599,,,,FALSE,FALSE,,Moss Gate,3,,,CG_108,
2599,story_766,하늘에서 인간계로 떨어졌던 순간까지.,,,,,,8,2600,,,,FALSE,FALSE,,,,,,CG_108,
2600,story_767,“잠깐...이 아이는...”,,8,, ,,108,2601,3/20,0.5/0,0/2,FALSE,FALSE,8,CG_Music_8,3,,,CG_108,
2601,story_768,"그의 손이, 미세하게 떨렸다.",,,,,,108,2602,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2602,story_769,마치 익숙한 온기를 다시 떠올린 것처럼.,,,,,,108,2603,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2603,story_770,"그는 아무것도 하지 못한 채,",,,,,,108,2604,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2604,story_771,그저 나를 바라보고 있었다.,,,,,,108,2605,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2605,story_772,“......”,,8,,,,108,2606,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2606,story_773,“신님... 신님이지요...?”,,6,,,,108,2607,20,0,2,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2607,story_774,“...제가 벌을 받는 건가요...?”,,6,,,,108,2608,20,0,2,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2608,story_775,“무엇이든... 제가 잘못했어요...제발...”,,6,,,,108,2609,11/20,3/0,2/2,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2609,story_776,"아무것도 모르는 어린 시절의 내가,",,,,,,108,2610,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2610,story_777,눈앞의 신에게 매달리듯 말했다.,,,,,,108,2611,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2611,story_778,"내 말에 그의 손이, 움찔 떨렸다.",,,,,,108,2612,15,1,1,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2612,story_779,그의 감정이 그대로 나에게 밀려 들어왔다.,,,,,,108,2613,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2613,story_780,두려움.,,,,,,108,2614,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2614,story_781,연민.,,,,,,108,2615,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2615,story_782,"그리고,",,,,,,108,2616,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2616,story_783,견딜 수 없는 죄책감.,,,,,,108,2617,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2617,story_784,“천제님... 저는...”,,8,,,,109,2618,8/20,1/0,0/2,FALSE,FALSE,9,CG_Music_8,1,,,CG_108,
2618,story_785,“...도저히... 도저히 이 아이를 죽일 수 없습니다...”,,8,,,,109,2619,20,0,2,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2619,story_786,“저에게 이 아이는... 은인입니다...”,,8,,,,109,2620,20,0,2.5,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2620,story_787,“어찌... 제가...”,,8,,,,109,2621,20,0,2.5,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2621,story_788,"그의 목소리는, 이미 무너져 있었다.",,,,,,109,2622,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2622,story_789,어린 나를 위해 그가 울고 있다.,,,,,,109,2623,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2623,story_790,"그 사실이, 가슴 깊이 파고들었다.",,,,,,109,2624,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2624,story_791,“......”,,7,,,,109,2625,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2625,story_792,“...나는 너를 아낀다. 하연.”,,7,,,,109,2626,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2626,story_793,“그렇기에 묻는 것이다.”,,7,,,,109,2627,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2627,story_794,“정말 이 선택을 하겠느냐.”,,7,,,,109,2628,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2628,story_795,"그 말에는 분명,",,,,,,109,2629,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2629,story_796,진심 어린 걱정이 담겨 있었다.,,,,,,109,2630,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2630,story_797,“이 아이가...”,,8,,,,109,2631,20,0,1,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2631,story_798,“목숨으로 대가를 치러야 한다면...”,,8,,,,109,2632,20,0,1,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2632,story_799,“제가 대신 받겠습니다.”,,8,,,,109,2633,20,0,1,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2633,story_800,"고통에 몸부림치는 나의 앞에서,",,,,,,109,2634,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2634,story_801,무너지듯 무릎을 꿇고 눈물을 흘리며,,,,,,109,2635,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2635,story_802,그는 그렇게 말했다.,,,,,,109,2636,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2636,story_803,“......”,,7,,,,109,2637,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2637,story_804,“...그래... 네 선택이 그렇다면...”,,7,,,,109,2638,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2638,story_805,“받아들이겠다.”,,7,,,,109,2639,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2639,story_806,“다만—”,,7,,,,109,2640,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2640,story_807,"“대가는, 결코 가볍지 않을 것이다.”",,7,,,,109,2641,,,,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2641,story_808,전령의 몸에서 빛이 쏟아졌다.,,,Character_3,,,8,2642,27,2,0.4,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2642,story_809,"그 빛이,",,,Character_3,,,8,2643,1/27,3/1,0.2/0.6,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2643,story_810,그와 어린 시절의 나를 동시에 감쌌다.,,,Character_3,,,8,2644,1/27,2/1,0.3/0.6,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2644,story_811,의식이 끊긴다.,,,,,,8,2645,1/27,2/1,0.4/0.6,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2645,story_812,"마지막으로 보인 것은,",,,,,,8,2646,1/27,2/1,0.5/0.6,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2646,story_813,힘을 잃고 쓰러지는 그의 모습.,,,,,,8,2647,1/27,2/1,0.6/0.6,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2647,story_814,"그리고,",,,,,,8,2648,1/27,2/1,0.8/0.8,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2648,story_815,내가 알던 모습으로 천천히 바뀌어 가는 그의 형상.,,,,,,8,2649,1/27,2/1,0.8/0.8,FALSE,FALSE,,CG_Music_8,1,,,CG_108,
2649,story_816,“...이것 또한... 인연인 것인가...”,,7,Character_3,,,8,2650,1/27,2/1,0.8/0.8,FALSE,FALSE,,CG_Music_8,3,,,CG_108,
2650,story_817,"빛이 완전히 사라지고,",,,,,,8,2651,1/27,2/1,0/0.8,FALSE,FALSE,,,,,,CG_108,
2651,story_818,숨이 가쁘게 흔들렸다.,,,,,,8,2652,1,2,0,FALSE,FALSE,,,,,,CG_108,
2652,story_819,이제 모든 기억이 돌아왔다.,,,,,,10,2653,1,2,0,FALSE,FALSE,,Subterranean Keys,3,,,CG_102_Fly,
2653,story_820,“...하아... 하...”,,9,,,,10,2654,2/20,2/0,0/2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2654,story_821,손이 덜덜 떨린다.,,,,,,10,2655,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2655,story_822,“이게... 전부...”,,9,,,,10,2656,20,0,2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2656,story_823,“...아이야...”,,3,Character_Main_0,Character_Main_0_6,,10,2657,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2657,story_824,그 역시 같은 기억을 보고 있었다.,,,Character_Main_0,Character_Main_0_6,,10,2658,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2658,story_825,"눈이, 아주 조용히 흔들리고 있었다.",,,Character_Main_0,Character_Main_0_6,,10,2659,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2659,story_826,“...왜...”,,9,Character_Main_0,Character_Main_0_6,,10,2660,23,2,2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2660,story_827,“왜 그런 선택을...”,,9,Character_Main_0,Character_Main_0_6,,10,2661,23,2,1,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2661,story_828,“......”,,3,Character_Main_0,Character_Main_0_8,,10,2662,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2662,story_829,"“...그때도, 지금도.”",,3,Character_Main_0,Character_Main_0_8,,10,2663,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2663,story_830,“...같은 선택을 했을 거란다.”,,3,Character_Main_0,Character_Main_0_8,,10,2664,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2664,story_831,"서로를 향한 감정이,",,,,,,10,2665,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2665,story_832,이번엔 확실하게 구분되었다.,,,,,,10,2666,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2666,story_833,하지만 동시에 더 선명하게 겹쳐진다.,,,,,,10,2667,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2667,story_834,"“전에 네가 치렀던 대가는 깨졌으니,”",,5,Character_1,,,10,2668,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2668,story_835,“새로운 대가를 치러야겠구나.”,,5,Character_1,,,10,2669,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2669,story_836,"“기억을 되찾은 이상, 대가는 피할 수 없다.”",,5,Character_1,,,10,3000,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3000,,,,9,Character_1,,9,10,,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3001,story_837,“당신이...”,,9,,,,10,3002,23,2,2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3002,story_838,“다 대신...”,,9,,,,10,3003,23,2,1,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3003,story_839,“아이야...”,,3,Character_Main_0,Character_Main_0_1,,10,3004,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3004,story_840,“...괜찮단다.”,,3,Character_Main_0,Character_Main_0_1,,10,3005,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3005,story_841,"잠시, 조용히 나를 바라보던 그가 덧붙였다.",,,Character_Main_0,Character_Main_0_1,,10,3006,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3006,story_842,“...너는... 다친 나를 치료해주지 않았니.”,,3,Character_Main_0,Character_Main_0_1,,10,3007,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3007,story_843,“그렇다 하더라도...안 괜찮아요.”,,9,Character_Main_0,Character_Main_0_1,,10,3008,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3008,story_844,“이건......”,,9,Character_Main_0,Character_Main_0_1,,10,3009,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3009,story_845,“당신 혼자 감당할 일이 아니잖아요.”,,9,Character_Main_0,Character_Main_0_1,,10,3010,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3010,story_846,“같이...같이 감당해요.”,,9,Character_Main_0,Character_Main_0_1,,10,3011,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3011,story_847,"내 말을 들은 그는,",,,Character_Main_0,Character_Main_0_1,,10,3012,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3012,story_848,아주 잠깐 시선을 내리깔았다.,,,Character_Main_0_10,,,10,3013,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3013,story_849,무언가를 깨달은 듯—,,,Character_Main_0_10,,,10,3014,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3014,story_850,"이내, 작게 미소 지으며 눈을 감았다.",,,Character_Main_0_10,,,10,3015,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3015,story_851,“...그래.”,,3,Character_Main_0,Character_Main_0_1,,10,3016,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3016,story_852,“덕분에 좋은 생각이 났구나.”,,3,Character_Main_0,Character_Main_0_1,,10,3017,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3017,story_853,그 순간 그가 천천히 나를 끌어당겼다.,,,Character_Main_0,Character_Main_0_1,,10,3018,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3018,story_854,“흥미롭구나.”,,5,Character_1,,,10,3019,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3019,story_855,“같이 짊어지겠다는 선택이라...”,,5,Character_1,,,10,3020,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3020,story_856,"“그렇다면,”",,5,Character_1,,,10,3021,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3021,story_857,“이건 더 이상 ‘명계’의 문제만이 아니겠지.”,,5,Character_1,,,10,3022,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3022,story_858,“너희가 기억을 되찾음으로써 균형은 무너졌으니.”,,5,Character_1,,,10,3023,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3023,story_859,“그럼...”,,9,Character_1,,,10,3024,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3024,story_860,"“가서, 직접 묻거라.”",,5,Character_1,,,10,3025,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3025,story_861,“명계는 기억과 죽음만을 관할하는 곳.”,,5,Character_1,,,10,3026,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3026,story_862,"“이건, 내가 결정할 일이 아니다.”",,5,Character_1,,,10,3027,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3027,story_863,명왕이 손을 들어 올린다.,,,Character_1,,,10,3028,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3028,story_864,어둠이 갈라지며 빛으로 이어지는 길이 열렸다.,,,Character_1,,,10,3029,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3029,story_865,“천계로 이어지는 문이다.”,,5,Character_1,,,10,3030,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3030,story_866,"“선택의 끝을 보려거든, 그곳에서 답을 받아라.”",,5,Character_1,,,10,3031,,,,FALSE,FALSE,,Subterranean Keys,3,,,CG_102_Fly,
3031,Story_Empty,,,,,,,10,3032,25,2,1,FALSE,FALSE,,,,,,CG_102_Fly,
3032,story_867,"천계에 도착하자,",,,,,,6,3033,24,2,0,FALSE,FALSE,,Moonlit Palace Key,3,,,CG_Fly_Yellow,
3033,story_868,밝은 빛으로 감싸인 화려한 궁궐들이 시야를 가득 메웠다.,,,,,,6,3034,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3034,story_869,"기억을 되찾은 순간,",,,,,,200,3035,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3035,story_870,그의 모습은 온전한 신의 형태로 돌아오고 있었다.,,,,,,201,3036,6,3,0,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3036,story_871,나는 그를 빤히 바라보았다.,,,Character_Main_1,Character_Main_1_1,,6,3037,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
3037,story_872,“왜 그러니?”,,3,Character_Main_1,Character_Main_1_1,,6,3038,,,,FALSE,FALSE,,Moonlit Palace Key,,,,CG_Fly_Yellow,
